Application,ProcessID,FrameType,CPUStartTime,MsBetweenPresents,MsInPresentAPI,MsUntilDisplayed,MsBetweenDisplayChange,DisplayedTime,MsRenderPresentLatency,MsGPUTime,InstrumentedLatency,MsClickToPhotonLatency,phyriadfg_frame_index,qpc_present,warp_ms,iter_ms,slip_ms,MsAddedLatency,pair_age_ms,ring_occ,cap_slots,frz,source_fps,output_fps,cons_per_s,uniq_per_s,gme_dissidence_pct,route_device,GPUUtilization_4090,GPUPower_4090,GPUTemperature_4090,GPUFrequency_4090,GPUMemoryFrequency_4090,GPUMemorySizeUsed_4090,GPUUtilization_1080Ti,GPUPower_1080Ti,GPUTemperature_1080Ti,GPUFrequency_1080Ti,GPUMemoryFrequency_1080Ti,GPUMemorySizeUsed_1080Ti,GPUUtilization_iGPU,CPUUtilization,phyriadfg_disp_phase,phyriadfg_disp_src_frames,phyriadfg_fresh,phyriadfg_warp_gpu_ms,phyriadfg_warp_lat_ms
# schema=PhyriadFG; frametime=MsBetweenPresents(console-style); FrameType: Synthesized|Repeated; NA cells are empty; per-device GPU* suffixed; iGPU/CPU telemetry NA this phase; phyriadfg_disp_phase=intra-pair t_use[0,1], phyriadfg_disp_src_frames=content-source-time(source-frame units, the Animation-Error analogue)
RA Ball Zoo,24484,Synthesized,35999.0349,4.1287,4.1245,,4.1709,,,4.1245,,,8450,4079800540970,4.1245,4.1261,14.0867,25.1449,,,28,0,122.7402,,128.0768,240.1440,0.0400,4090,94.0000,253.3370,49.0000,3045.0000,12251.0000,11332.2070,,,,,,,,,0.7847,4312.7847,0,,
RA Ball Zoo,24484,Synthesized,36003.2871,4.2522,0.6162,,4.1709,,,0.6162,,,8451,4079800583492,0.6162,4.2501,14.0867,20.1469,,,28,0,122.7402,,128.0768,240.1440,0.0400,4090,94.0000,253.3370,49.0000,3045.0000,12251.0000,11332.2070,,,,,,,,,0.2616,4313.2616,1,0.0933,9.5115
RA Ball Zoo,24484,Synthesized,36007.4113,4.1242,4.1190,,4.1711,,,4.1190,,,8452,4079800624734,4.1190,4.1214,14.0867,24.2709,,,28,0,122.7402,,128.0768,240.1440,0.0400,4090,94.0000,253.3370,49.0000,3045.0000,12251.0000,11332.2070,,,,,,,,,0.7882,4313.7882,0,,
RA Ball Zoo,24484,Synthesized,36011.6053,4.1940,4.1867,,4.1709,,,4.1867,,,8453,4079800666674,4.1867,4.1898,14.0867,28.4649,,,28,0,122.7402,,128.0768,240.1440,0.0400,4090,94.0000,253.3370,49.0000,3045.0000,12251.0000,11332.2070,,,,,,,,,1.0000,4314.0000,1,0.0792,4.7319
RA Ball Zoo,24484,Synthesized,36017.5938,5.9885,0.2881,,4.1709,,,0.2881,,,8454,4079800726559,0.2881,5.9862,14.0867,25.4084,,,28,0,122.7402,,128.0768,240.1440,0.0400,4090,94.0000,253.3370,49.0000,3045.0000,12251.0000,11332.2070,,,,,,,,,0.2639,4314.2639,1,0.0744,9.8465
RA Ball Zoo,24484,Synthesized,36024.0634,6.4696,6.4632,,8.3420,,,6.4632,,,8455,4079800791255,6.4632,6.4660,14.0867,31.8780,,,28,0,122.7402,,128.0768,240.1440,0.0400,4090,94.0000,253.3370,49.0000,3045.0000,12251.0000,11332.2070,,,,,,,,,0.7917,4314.7917,0,,
RA Ball Zoo,24484,Synthesized,36028.3952,4.3318,0.2134,,4.1709,,,0.2134,,,8456,4079800834573,0.2134,4.3285,14.0867,28.9568,,,28,0,122.7402,,128.0768,240.1440,0.0400,4090,94.0000,253.3370,49.0000,3045.0000,12251.0000,11332.2070,,,,,,,,,0.2639,4315.2639,1,0.0737,10.8534
RA Ball Zoo,24484,Synthesized,36033.2811,4.8859,0.2201,,4.1710,,,0.2201,,,8457,4079800883432,0.2201,4.8833,14.0867,25.9601,,,28,0,122.7402,,128.0768,240.1440,0.0400,4090,94.0000,253.3370,49.0000,3045.0000,12251.0000,11332.2070,,,,,,,,,0.2644,4316.2644,1,0.0812,4.8625
RA Ball Zoo,24484,Synthesized,36036.5801,3.2990,3.2941,,4.1709,,,3.2941,,,8458,4079800916422,3.2941,3.2962,14.0867,29.2589,,,28,0,122.7402,,128.0768,240.1440,0.0400,4090,94.0000,253.3370,49.0000,3045.0000,12251.0000,11332.2070,,,,,,,,,0.7932,4316.7932,0,,
RA Ball Zoo,24484,Synthesized,36041.1418,4.5617,0.2297,,4.1709,,,0.2297,,,8459,4079800962039,0.2297,4.5595,14.0867,23.7743,,,28,0,122.7402,,128.0768,240.1440,0.0400,4090,94.0000,253.3370,49.0000,3045.0000,12251.0000,11332.2070,,,,,,,,,0.2628,4317.2628,1,0.0773,7.8305
RA Ball Zoo,24484,Synthesized,36044.8774,3.7356,3.7311,,4.1709,,,3.7311,,,8460,4079800999395,3.7311,3.7329,14.0867,27.5099,,,28,0,122.7402,,128.0768,240.1440,0.0400,4090,94.0000,253.3370,49.0000,3045.0000,12251.0000,11332.2070,,,,,,,,,0.7884,4317.7884,0,,
RA Ball Zoo,24484,Synthesized,36049.8133,4.9359,0.2178,,4.1710,,,0.2178,,,8461,4079801048754,0.2178,4.9343,14.0867,24.8468,,,28,0,122.7402,,128.0768,240.1440,0.0400,4090,94.0000,253.3370,49.0000,3045.0000,12251.0000,11332.2070,,,,,,,,,0.2631,4318.2631,1,0.0748,8.6585
RA Ball Zoo,24484,Synthesized,36053.2458,3.4325,3.4282,,4.1710,,,3.4282,,,8462,4079801083079,3.4282,3.4298,14.0867,28.2793,,,28,0,122.7402,,128.0768,240.1440,0.0400,4090,94.0000,253.3370,49.0000,3045.0000,12251.0000,11332.2070,,,,,,,,,0.7893,4318.7893,0,,
RA Ball Zoo,24484,Synthesized,36061.6743,8.4285,1.9676,,8.3418,,,1.9676,,,8463,4079801167364,1.9676,8.4264,14.0867,27.8814,,,28,0,122.7402,,128.0768,240.1440,0.0400,4090,94.0000,253.3370,49.0000,3045.0000,12251.0000,11332.2070,,,,,,,,,0.2618,4319.2618,1,0.0791,10.0947
RA Ball Zoo,24484,Synthesized,36065.8424,4.1681,3.7757,,4.1709,,,3.7757,,,8464,4079801209045,3.7757,3.7773,7.6488,32.0495,,,28,0,118.7770,,116.2498,227.4453,0.0200,4090,94.0000,253.3370,49.0000,3045.0000,12251.0000,11332.2070,,,,,,,,,0.7751,4319.7751,1,0.0781,2.3369
RA Ball Zoo,24484,Synthesized,36070.6519,4.8095,0.2273,,4.1709,,,0.2273,,,8465,4079801257140,0.2273,4.4202,7.6488,29.1085,,,28,0,118.7770,,116.2498,227.4453,0.0200,4090,94.0000,253.3370,49.0000,3045.0000,12251.0000,11332.2070,,,,,,,,,0.2584,4320.2584,1,0.0821,8.3258
RA Ball Zoo,24484,Synthesized,36074.0883,3.4364,3.4319,,4.1709,,,3.4319,,,8466,4079801291504,3.4319,3.4339,7.6488,32.5449,,,28,0,118.7770,,116.2498,227.4453,0.0200,4090,94.0000,253.3370,49.0000,3045.0000,12251.0000,11332.2070,,,,,,,,,0.7799,4320.7799,0,,
RA Ball Zoo,24484,Synthesized,36078.3378,4.2495,0.5573,,4.1709,,,0.5573,,,8467,4079801333999,0.5573,3.7728,7.6488,28.1039,,,28,0,118.7770,,116.2498,227.4453,0.0200,4090,94.0000,253.3370,49.0000,3045.0000,12251.0000,11332.2070,,,,,,,,,0.2600,4321.2600,1,0.0764,7.3375
RA Ball Zoo,24484,Synthesized,36082.4318,4.0940,3.6983,,4.1708,,,3.6983,,,8468,4079801374939,3.6983,3.7002,7.6488,32.1978,,,28,0,118.7770,,116.2498,227.4453,0.0200,4090,94.0000,253.3370,49.0000,3045.0000,12251.0000,11332.2070,,,,,,,,,0.7806,4321.7806,0,,
RA Ball Zoo,24484,Synthesized,36086.6929,4.2611,1.9048,,4.1708,,,1.9048,,,8469,4079801417550,1.9048,3.7943,7.6488,26.3660,,,28,0,118.7770,,116.2498,227.4453,0.0200,4090,94.0000,253.3370,49.0000,3045.0000,12251.0000,11332.2070,,,,,,,,,0.2628,4322.2628,1,0.0741,6.9923
RA Ball Zoo,24484,Synthesized,36090.8364,4.1435,3.7695,,4.1708,,,3.7695,,,8470,4079801458985,3.7695,3.7713,7.6488,30.5095,,,28,0,118.7770,,116.2498,227.4453,0.0200,4090,94.0000,253.3370,49.0000,3045.0000,12251.0000,11332.2070,,,,,,,,,0.7958,4322.7958,1,0.0787,2.2559
RA Ball Zoo,24484,Synthesized,36095.0363,4.1999,2.9124,,4.1710,,,2.9124,,,8471,4079801500984,2.9124,3.8046,7.6488,27.6477,,,28,0,118.7770,,116.2498,227.4453,0.0200,4090,94.0000,253.3370,49.0000,3045.0000,12251.0000,11332.2070,,,,,,,,,0.2658,4323.2658,1,0.0744,5.0239
RA Ball Zoo,24484,Synthesized,36099.1776,4.1413,3.7774,,4.1710,,,3.7774,,,8472,4079801542397,3.7774,3.7792,7.6488,31.7889,,,28,0,118.7770,,116.2498,227.4453,0.0200,4090,94.0000,253.3370,49.0000,3045.0000,12251.0000,11332.2070,,,,,,,,,0.7975,4323.7975,1,0.0732,3.2589
RA Ball Zoo,24484,Synthesized,36103.3596,4.1820,1.0959,,4.1709,,,1.0959,,,8473,4079801584217,1.0959,3.7945,7.6488,28.0837,,,28,0,118.7770,,116.2498,227.4453,0.0200,4090,94.0000,253.3370,49.0000,3045.0000,12251.0000,11332.2070,,,,,,,,,0.2658,4324.2658,1,0.0763,6.8373
RA Ball Zoo,24484,Synthesized,36107.5122,4.1526,3.7784,,4.1714,,,3.7784,,,8474,4079801625743,3.7784,3.7803,7.6488,32.2363,,,28,0,118.7770,,116.2498,227.4453,0.0200,4090,94.0000,253.3370,49.0000,3045.0000,12251.0000,11332.2070,,,,,,,,,0.7975,4324.7975,0,,
RA Ball Zoo,24484,Synthesized,36111.6847,4.1725,0.3986,,4.1710,,,0.3986,,,8475,4079801667468,0.3986,3.7861,7.6488,29.9737,,,28,0,118.7770,,116.2498,227.4453,0.0200,4090,94.0000,253.3370,49.0000,3045.0000,12251.0000,11332.2070,,,,,,,,,0.2662,4325.2662,1,0.0781,9.0051
RA Ball Zoo,24484,Synthesized,36115.8092,4.1245,3.7425,,4.1711,,,3.7425,,,8476,4079801708713,3.7425,3.7441,7.6488,34.0982,,,28,0,118.7770,,116.2498,227.4453,0.0200,4090,94.0000,253.3370,49.0000,3045.0000,12251.0000,11332.2070,,,,,,,,,0.7986,4325.7986,0,,
RA Ball Zoo,24484,Synthesized,36120.0304,4.2212,0.8721,,4.1709,,,0.8721,,,8477,4079801750925,0.8721,3.7987,7.6488,30.7995,,,28,0,118.7770,,116.2498,227.4453,0.0200,4090,94.0000,253.3370,49.0000,3045.0000,12251.0000,11332.2070,,,,,,,,,0.2660,4326.2660,1,0.0791,7.8428
RA Ball Zoo,24484,Synthesized,36124.2226,4.1922,0.2705,,4.1709,,,0.2705,,,8478,4079801792847,0.2705,3.8240,7.6488,24.2296,,,28,0,118.7770,,116.2498,227.4453,0.0200,4090,94.0000,253.3370,49.0000,3045.0000,12251.0000,11332.2070,,,,,,,,,0.2660,4327.2660,1,0.0746,4.7729
RA Ball Zoo,24484,Synthesized,36128.3044,4.0818,3.7364,,4.1709,,,3.7364,,,8479,4079801833665,3.7364,3.7388,7.6488,28.3115,,,28,0,118.7770,,116.2498,227.4453,0.0200,4090,94.0000,253.3370,49.0000,3045.0000,12251.0000,11332.2070,,,,,,,,,0.7957,4327.7957,0,,
RA Ball Zoo,24484,Synthesized,36132.5730,4.2686,0.5775,,4.1710,,,0.5775,,,8480,4079801876351,0.5775,3.8409,7.6488,24.9634,,,28,0,118.7770,,116.2498,227.4453,0.0200,4090,94.0000,253.3370,49.0000,3045.0000,12251.0000,11332.2070,,,,,,,,,0.2652,4328.2652,1,0.0789,8.0189
RA Ball Zoo,24484,Synthesized,36136.6564,4.0834,3.7553,,4.1709,,,3.7553,,,8481,4079801917185,3.7553,3.7578,7.6488,29.0466,,,28,0,118.7770,,116.2498,227.4453,0.0200,4090,94.0000,253.3370,49.0000,3045.0000,12251.0000,11332.2070,,,,,,,,,0.7942,4328.7942,0,,
RA Ball Zoo,24484,Synthesized,36140.8811,4.2247,3.8137,,4.1709,,,3.8137,,,8482,4079801959432,3.8137,3.8157,7.6488,33.2713,,,28,0,118.7770,,116.2498,227.4453,0.0200,4090,94.0000,253.3370,49.0000,3045.0000,12251.0000,11332.2070,,,,,,,,,1.0000,4329.0000,1,0.0743,5.0474
RA Ball Zoo,24484,Synthesized,36145.0621,4.1810,0.5201,,4.1709,,,0.5201,,,8483,4079802001242,0.5201,3.8303,7.6488,29.5081,,,28,0,118.7770,,116.2498,227.4453,0.0200,4090,94.0000,253.3370,49.0000,3045.0000,12251.0000,11332.2070,,,,,,,,,0.2642,4329.2642,1,0.0820,7.4401
RA Ball Zoo,24484,Synthesized,36149.1782,4.1161,3.7778,,4.1713,,,3.7778,,,8484,4079802042403,3.7778,3.7796,7.6488,33.6242,,,28,0,118.7770,,116.2498,227.4453,0.0200,4090,94.0000,253.3370,49.0000,3045.0000,12251.0000,11332.2070,,,,,,,,,0.7927,4329.7927,0,,
RA Ball Zoo,24484,Synthesized,36154.0815,4.9033,0.2006,,4.1709,,,0.2006,,,8485,4079802091436,0.2006,4.5161,7.6488,30.2439,,,28,0,118.7770,,116.2498,227.4453,0.0200,4090,94.0000,253.3370,49.0000,3045.0000,12251.0000,11332.2070,,,,,,,,,0.2657,4330.2657,1,0.0788,9.3196
RA Ball Zoo,24484,Synthesized,36157.5065,3.4250,3.4216,,4.1710,,,3.4216,,,8486,4079802125686,3.4216,3.4230,7.6488,33.6688,,,28,0,118.7770,,116.2498,227.4453,0.0200,4090,94.0000,253.3370,49.0000,3045.0000,12251.0000,11332.2070,,,,,,,,,0.7972,4330.7972,0,,
RA Ball Zoo,24484,Synthesized,36161.9736,4.4671,0.1919,,4.1710,,,0.1919,,,8487,4079802170357,0.1919,4.0751,7.6488,29.9694,,,28,0,118.7770,,116.2498,227.4453,0.0200,4090,94.0000,253.3370,49.0000,3045.0000,12251.0000,11332.2070,,,,,,,,,0.2656,4331.2656,1,0.0758,7.8776
RA Ball Zoo,24484,Synthesized,36165.8472,3.8736,3.7805,,4.1710,,,3.7805,,,8488,4079802209093,3.7805,3.7820,7.6488,33.8430,,,28,0,118.7770,,116.2498,227.4453,0.0200,4090,94.0000,253.3370,49.0000,3045.0000,12251.0000,11332.2070,,,,,,,,,0.7969,4331.7969,0,,
RA Ball Zoo,24484,Synthesized,36171.0316,5.1844,0.1857,,4.1710,,,0.1857,,,8489,4079802260937,0.1857,4.7997,7.6488,28.7651,,,28,0,118.7770,,116.2498,227.4453,0.0200,4090,94.0000,253.3370,49.0000,3045.0000,12251.0000,11332.2070,,,,,,,,,0.2655,4332.2655,1,0.0767,9.0399
RA Ball Zoo,24484,Synthesized,36174.1995,3.1679,3.1645,,4.1709,,,3.1645,,,8490,4079802292616,3.1645,3.1660,7.6488,31.9329,,,28,0,118.7770,,116.2498,227.4453,0.0200,4090,94.0000,253.3370,49.0000,3045.0000,12251.0000,11332.2070,,,,,,,,,0.7964,4332.7964,0,,
RA Ball Zoo,24484,Synthesized,36179.1117,4.9122,0.2316,,4.1710,,,0.2316,,,8491,4079802341738,0.2316,4.5467,7.6488,29.8619,,,28,0,118.7770,,116.2498,227.4453,0.0200,4090,94.0000,253.3370,49.0000,3045.0000,12251.0000,11332.2070,,,,,,,,,0.2655,4333.2655,1,0.0813,8.0173
RA Ball Zoo,24484,Synthesized,36182.5335,3.4218,3.4174,,4.1709,,,3.4174,,,8492,4079802375956,3.4174,3.4191,7.6488,33.2837,,,28,0,118.7770,,116.2498,227.4453,0.0200,4090,94.0000,253.3370,49.0000,3045.0000,12251.0000,11332.2070,,,,,,,,,0.7862,4333.7862,0,,
RA Ball Zoo,24484,Synthesized,36186.8627,4.3292,0.2401,,4.1710,,,0.2401,,,8493,4079802419248,0.2401,3.9643,7.6488,29.7111,,,28,0,118.7770,,116.2498,227.4453,0.0200,4090,94.0000,253.3370,49.0000,3045.0000,12251.0000,11332.2070,,,,,,,,,0.2621,4334.2621,1,0.0827,7.7174
RA Ball Zoo,24484,Synthesized,36190.9075,4.0448,3.8403,,4.1711,,,3.8403,,,8494,4079802459696,3.8403,3.8425,7.6488,33.7556,,,28,0,118.7770,,116.2498,227.4453,0.0200,4090,94.0000,253.3370,49.0000,3045.0000,12251.0000,11332.2070,,,,,,,,,0.7819,4334.7819,0,,
RA Ball Zoo,24484,Synthesized,36195.1351,4.2276,0.6338,,4.1709,,,0.6338,,,8495,4079802501972,0.6338,3.9032,7.6488,30.0348,,,28,0,118.7770,,116.2498,227.4453,0.0200,4090,94.0000,253.3370,49.0000,3045.0000,12251.0000,11332.2070,,,,,,,,,0.2593,4335.2593,1,0.0747,7.8613
RA Ball Zoo,24484,Synthesized,36199.2367,4.1016,3.8364,,4.1713,,,3.8364,,,8496,4079802542988,3.8364,3.8381,7.6488,34.1364,,,28,0,118.7770,,116.2498,227.4453,0.0200,4090,94.0000,253.3370,49.0000,3045.0000,12251.0000,11332.2070,,,,,,,,,0.7779,4335.7779,0,,
RA Ball Zoo,24484,Synthesized,36204.6172,5.3805,0.2073,,4.1709,,,0.2073,,,8497,4079802596793,0.2073,5.0520,7.6488,29.6293,,,28,0,118.7770,,116.2498,227.4453,0.0200,4090,94.0000,253.3370,49.0000,3045.0000,12251.0000,11332.2070,,,,,,,,,0.2595,4336.2595,1,0.0754,9.8930
RA Ball Zoo,24484,Synthesized,36207.5611,2.9439,2.9404,,4.1710,,,2.9404,,,8498,4079802626232,2.9404,2.9420,7.6488,32.5730,,,28,0,118.7770,,116.2498,227.4453,0.0200,4090,94.0000,253.3370,49.0000,3045.0000,12251.0000,11332.2070,,,,,,,,,0.7785,4336.7785,0,,
RA Ball Zoo,24484,Synthesized,36213.0841,5.5230,0.2191,,4.1710,,,0.2191,,,8499,4079802681462,0.2191,5.1855,7.6488,29.2792,,,28,0,118.7770,,116.2498,227.4453,0.0200,4090,94.0000,253.3370,49.0000,3045.0000,12251.0000,11332.2070,,,,,,,,,0.2595,4337.2595,1,0.0809,8.4255
RA Ball Zoo,24484,Synthesized,36215.9005,2.8164,2.8121,,4.1709,,,2.8121,,,8500,4079802709626,2.8121,2.8139,7.6488,32.0957,,,28,0,118.7770,,116.2498,227.4453,0.0200,4090,94.0000,253.3370,49.0000,3045.0000,12251.0000,11332.2070,,,,,,,,,0.7715,4337.7715,0,,
RA Ball Zoo,24484,Synthesized,36220.1664,4.2659,0.9659,,4.1709,,,0.9659,,,8501,4079802752285,0.9659,3.9346,7.6488,28.9745,,,28,0,118.7770,,116.2498,227.4453,0.0200,4090,94.0000,253.3370,49.0000,3045.0000,12251.0000,11332.2070,,,,,,,,,0.2572,4338.2572,1,0.0828,6.3198
RA Ball Zoo,24484,Synthesized,36224.2498,4.0834,3.8495,,4.1710,,,3.8495,,,8502,4079802793119,3.8495,3.8513,7.6488,33.0579,,,28,0,118.7770,,116.2498,227.4453,0.0200,4090,94.0000,253.3370,49.0000,3045.0000,12251.0000,11332.2070,,,,,,,,,0.7643,4338.7643,0,,
RA Ball Zoo,24484,Synthesized,36229.1208,4.8710,0.2262,,4.1709,,,0.2262,,,8503,4079802841829,0.2262,4.5558,7.6488,30.0076,,,28,0,118.7770,,116.2498,227.4453,0.0200,4090,94.0000,253.3370,49.0000,3045.0000,12251.0000,11332.2070,,,,,,,,,0.2548,4339.2548,1,0.0754,9.6771
RA Ball Zoo,24484,Synthesized,36232.6075,3.4867,3.4821,,4.1711,,,3.4821,,,8504,4079802876696,3.4821,3.4841,7.6488,33.4942,,,28,0,118.7770,,116.2498,227.4453,0.0200,4090,94.0000,253.3370,49.0000,3045.0000,12251.0000,11332.2070,,,,,,,,,0.7674,4339.7674,0,,
RA Ball Zoo,24484,Synthesized,36237.3372,4.7297,0.2274,,4.1709,,,0.2274,,,8505,4079802923993,0.2274,4.4390,7.6488,28.7398,,,28,0,118.7770,,116.2498,227.4453,0.0200,4090,94.0000,253.3370,49.0000,3045.0000,12251.0000,11332.2070,,,,,,,,,0.2558,4340.2558,1,0.0780,8.1984
RA Ball Zoo,24484,Synthesized,36240.9464,3.6092,3.6048,,4.1709,,,3.6048,,,8506,4079802960085,3.6048,3.6065,7.6488,32.3491,,,28,0,118.7770,,116.2498,227.4453,0.0200,4090,94.0000,253.3370,49.0000,3045.0000,12251.0000,11332.2070,,,,,,,,,0.7685,4340.7685,0,,
RA Ball Zoo,24484,Synthesized,36245.7142,4.7678,0.2139,,4.1710,,,0.2139,,,8507,4079803007763,0.2139,4.4826,7.6488,27.4900,,,28,0,118.7770,,116.2498,227.4453,0.0200,4090,94.0000,253.3370,49.0000,3045.0000,12251.0000,11332.2070,,,,,,,,,0.2562,4341.2562,1,0.0826,8.3740
RA Ball Zoo,24484,Synthesized,36249.2787,3.5645,3.5597,,4.1709,,,3.5597,,,8508,4079803043408,3.5597,3.5616,7.6488,31.0544,,,28,0,118.7770,,116.2498,227.4453,0.0200,4090,94.0000,253.3370,49.0000,3045.0000,12251.0000,11332.2070,,,,,,,,,0.7590,4341.7590,0,,
RA Ball Zoo,24484,Synthesized,36253.5119,4.2332,3.9449,,4.1709,,,3.9449,,,8509,4079803085740,3.9449,3.9468,7.6488,35.2877,,,28,0,118.7770,,116.2498,227.4453,0.0200,4090,94.0000,253.3370,49.0000,3045.0000,12251.0000,11332.2070,,,,,,,,,1.0000,4342.0000,1,0.0807,4.0525
RA Ball Zoo,24484,Synthesized,36257.7097,4.1978,1.4643,,4.1710,,,1.4643,,,8510,4079803127718,1.4643,3.9778,7.6488,31.9808,,,28,0,118.7770,,116.2498,227.4453,0.0200,4090,94.0000,253.3370,49.0000,3045.0000,12251.0000,11332.2070,,,,,,,,,0.2527,4342.2527,1,0.0728,6.6411
RA Ball Zoo,24484,Synthesized,36261.8384,4.1287,3.9380,,4.1709,,,3.9380,,,8511,4079803169005,3.9380,3.9397,7.6488,36.1094,,,28,0,118.7770,,116.2498,227.4453,0.0200,4090,94.0000,253.3370,49.0000,3045.0000,12251.0000,11332.2070,,,,,,,,,0.7582,4342.7582,1,0.0789,1.6243
RA Ball Zoo,24484,Synthesized,36266.1009,4.2625,0.2209,,4.1711,,,0.2209,,,8512,4079803211630,0.2209,4.0358,7.6488,32.4595,,,28,0,118.7770,,116.2498,227.4453,0.0200,4090,94.0000,253.3370,49.0000,3045.0000,12251.0000,11332.2070,,,,,,,,,0.2556,4343.2556,1,0.0727,7.9559
RA Ball Zoo,24484,Synthesized,36270.1444,4.0435,3.9102,,4.1712,,,3.9102,,,8513,4079803252065,3.9102,3.9124,7.6488,36.5030,,,28,0,118.7770,,116.2498,227.4453,0.0200,4090,94.0000,253.3370,49.0000,3045.0000,12251.0000,11332.2070,,,,,,,,,0.7750,4343.7750,0,,
RA Ball Zoo,24484,Synthesized,36274.3783,4.2339,0.8977,,4.1710,,,0.8977,,,8514,4079803294404,0.8977,3.9799,7.6488,30.5583,,,28,0,118.7770,,116.2498,227.4453,0.0200,4090,94.0000,253.3370,49.0000,3045.0000,12251.0000,11332.2070,,,,,,,,,0.2583,4344.2583,1,0.0792,7.5715
RA Ball Zoo,24484,Synthesized,36278.4709,4.0926,3.9043,,4.1710,,,3.9043,,,8515,4079803335330,3.9043,3.9058,7.6488,34.6510,,,28,0,118.7770,,116.2498,227.4453,0.0200,4090,100.0000,256.8380,51.0000,3045.0000,12251.0000,11332.2070,,,,,,,,,0.7803,4344.7803,0,,
RA Ball Zoo,24484,Synthesized,36282.6951,4.2242,0.9442,,4.1712,,,0.9442,,,8516,4079803377572,0.9442,3.9633,7.6488,30.4703,,,28,0,118.7770,,116.2498,227.4453,0.0200,4090,100.0000,256.8380,51.0000,3045.0000,12251.0000,11332.2070,,,,,,,,,0.2618,4345.2618,1,0.0801,8.2343
RA Ball Zoo,24484,Synthesized,36286.8083,4.1132,3.9083,,4.1710,,,3.9083,,,8517,4079803418704,3.9083,3.9098,7.6488,34.5835,,,28,0,118.7770,,116.2498,227.4453,0.0200,4090,100.0000,256.8380,51.0000,3045.0000,12251.0000,11332.2070,,,,,,,,,0.7853,4345.7853,0,,
RA Ball Zoo,24484,Synthesized,36291.0394,4.2311,0.8752,,4.1711,,,0.8752,,,8518,4079803461015,0.8752,3.9743,7.6488,32.4041,,,28,0,118.7770,,116.2498,227.4453,0.0200,4090,100.0000,256.8380,51.0000,3045.0000,12251.0000,11332.2070,,,,,,,,,0.2613,4346.2613,1,0.0770,8.3847
RA Ball Zoo,24484,Synthesized,36295.1504,4.1110,3.9170,,4.1709,,,3.9170,,,8519,4079803502125,3.9170,3.9186,7.6488,36.5150,,,28,0,118.7770,,116.2498,227.4453,0.0200,4090,100.0000,256.8380,51.0000,3045.0000,12251.0000,11332.2070,,,,,,,,,0.7838,4346.7838,0,,
RA Ball Zoo,24484,Synthesized,36299.3696,4.2192,0.7320,,4.1709,,,0.7320,,,8520,4079803544317,0.7320,3.9713,7.6488,32.8814,,,28,0,118.7770,,116.2498,227.4453,0.0200,4090,100.0000,256.8380,51.0000,3045.0000,12251.0000,11332.2070,,,,,,,,,0.2606,4347.2606,1,0.0817,8.4427
RA Ball Zoo,24484,Synthesized,36303.5396,4.1700,1.7055,,4.1709,,,1.7055,,,8521,4079803586017,1.7055,3.9745,7.6488,30.0758,,,28,0,118.7770,,116.2498,227.4453,0.0200,4090,100.0000,256.8380,51.0000,3045.0000,12251.0000,11332.2070,,,,,,,,,0.2606,4348.2606,1,0.0822,3.1631
RA Ball Zoo,24484,Synthesized,36307.7039,4.1643,3.9706,,4.1710,,,3.9706,,,8522,4079803627660,3.9706,3.9721,7.6488,34.2400,,,28,0,118.7770,,116.2498,227.4453,0.0200,4090,100.0000,256.8380,51.0000,3045.0000,12251.0000,11332.2070,,,,,,,,,0.7792,4348.7792,1,0.0769,1.8833
RA Ball Zoo,24484,Synthesized,36311.9137,4.2098,1.9796,,4.1710,,,1.9796,,,8523,4079803669758,1.9796,4.0153,7.6488,30.1750,,,28,0,118.7770,,116.2498,227.4453,0.0200,4090,100.0000,256.8380,51.0000,3045.0000,12251.0000,11332.2070,,,,,,,,,0.2597,4349.2597,1,0.0799,6.1791
RA Ball Zoo,24484,Synthesized,36316.0593,4.1456,3.9927,,4.1710,,,3.9927,,,8524,4079803711214,3.9927,3.9942,7.6488,34.3206,,,28,0,118.7770,,116.2498,227.4453,0.0200,4090,100.0000,256.8380,51.0000,3045.0000,12251.0000,11332.2070,,,,,,,,,0.7792,4349.7792,1,0.0817,2.0973
RA Ball Zoo,24484,Synthesized,36320.2240,4.1647,1.5670,,4.1709,,,1.5670,,,8525,4079803752861,1.5670,3.9921,7.6488,30.0842,,,28,0,118.7770,,116.2498,227.4453,0.0200,4090,100.0000,256.8380,51.0000,3045.0000,12251.0000,11332.2070,,,,,,,,,0.2645,4350.2645,1,0.0801,6.5699
RA Ball Zoo,24484,Synthesized,36324.3790,4.1550,3.9791,,4.1710,,,3.9791,,,8526,4079803794411,3.9791,3.9805,7.6488,34.2393,,,28,0,118.7770,,116.2498,227.4453,0.0200,4090,100.0000,256.8380,51.0000,3045.0000,12251.0000,11332.2070,,,,,,,,,0.8078,4350.8078,1,0.0777,1.7272
RA Ball Zoo,24484,Synthesized,36328.5853,4.2063,1.5345,,4.1708,,,1.5345,,,8527,4079803836474,1.5345,4.0202,7.6488,29.9417,,,28,0,118.7770,,116.2498,227.4453,0.0200,4090,100.0000,256.8380,51.0000,3045.0000,12251.0000,11332.2070,,,,,,,,,0.2693,4351.2693,1,0.0797,6.6305
