Application,ProcessID,FrameType,CPUStartTime,MsBetweenPresents,MsInPresentAPI,MsUntilDisplayed,MsBetweenDisplayChange,DisplayedTime,MsRenderPresentLatency,MsGPUTime,InstrumentedLatency,MsClickToPhotonLatency,phyriadfg_frame_index,qpc_present,warp_ms,iter_ms,slip_ms,MsAddedLatency,pair_age_ms,ring_occ,cap_slots,frz,source_fps,output_fps,cons_per_s,uniq_per_s,gme_dissidence_pct,route_device,GPUUtilization_4090,GPUPower_4090,GPUTemperature_4090,GPUFrequency_4090,GPUMemoryFrequency_4090,GPUMemorySizeUsed_4090,GPUUtilization_1080Ti,GPUPower_1080Ti,GPUTemperature_1080Ti,GPUFrequency_1080Ti,GPUMemoryFrequency_1080Ti,GPUMemorySizeUsed_1080Ti,GPUUtilization_iGPU,CPUUtilization,phyriadfg_disp_phase,phyriadfg_disp_src_frames,phyriadfg_fresh,phyriadfg_warp_gpu_ms,phyriadfg_warp_lat_ms
# schema=PhyriadFG; frametime=MsBetweenPresents(console-style); FrameType: Synthesized|Repeated; NA cells are empty; per-device GPU* suffixed; iGPU/CPU telemetry NA this phase; phyriadfg_disp_phase=intra-pair t_use[0,1], phyriadfg_disp_src_frames=content-source-time(source-frame units, the Animation-Error analogue)
RA Ball Zoo,22920,Synthesized,26538.2924,4.1806,1.8229,,4.1709,,,1.8229,,,6354,4078708172558,1.8229,4.1784,11.8330,18.1861,,,28,0,61.3496,,61.3496,240.0638,0.2000,4090,88.0000,278.3020,47.0000,3045.0000,12251.0000,11333.7070,,,,,,,,,0.1253,1604.1253,1,0.0883,6.5336
RA Ball Zoo,22920,Synthesized,26542.4417,4.1493,4.1459,,4.1709,,,4.1459,,,6355,4078708214051,4.1459,4.1474,11.8330,22.3354,,,28,0,61.3496,,61.3496,240.0638,0.2000,4090,88.0000,278.3020,47.0000,3045.0000,12251.0000,11333.7070,,,,,,,,,0.3761,1604.3761,1,0.0877,1.7996
RA Ball Zoo,22920,Synthesized,26546.5784,4.1367,4.1328,,4.1709,,,4.1328,,,6356,4078708255418,4.1328,4.1344,11.8330,26.4722,,,28,0,61.3496,,61.3496,240.0638,0.2000,4090,88.0000,278.3020,47.0000,3045.0000,12251.0000,11333.7070,,,,,,,,,0.6274,1604.6274,1,0.0915,4.1294
RA Ball Zoo,22920,Synthesized,26550.8011,4.2227,4.2189,,4.1709,,,4.2189,,,6357,4078708297645,4.2189,4.2205,11.8330,30.6948,,,28,0,61.3496,,61.3496,240.0638,0.2000,4090,88.0000,278.3020,47.0000,3045.0000,12251.0000,11333.7070,,,,,,,,,0.8784,1604.8784,1,0.0868,4.1153
RA Ball Zoo,22920,Synthesized,26554.9776,4.1765,1.6630,,4.1710,,,1.6630,,,6358,4078708339410,1.6630,4.1743,11.8330,18.5630,,,28,0,61.3496,,61.3496,240.0638,0.2000,4090,88.0000,278.3020,47.0000,3045.0000,12251.0000,11333.7070,,,,,,,,,0.1254,1605.1254,1,0.0878,6.7100
RA Ball Zoo,22920,Synthesized,26559.1164,4.1388,4.1356,,4.1708,,,4.1356,,,6359,4078708380798,4.1356,4.1370,11.8330,22.7017,,,28,0,61.3496,,61.3496,240.0638,0.2000,4090,88.0000,278.3020,47.0000,3045.0000,12251.0000,11333.7070,,,,,,,,,0.3765,1605.3765,1,0.0910,1.6452
RA Ball Zoo,22920,Synthesized,26563.2710,4.1546,4.1507,,4.1709,,,4.1507,,,6360,4078708422344,4.1507,4.1525,11.8330,26.8563,,,28,0,61.3496,,61.3496,240.0638,0.2000,4090,100.0000,278.3530,47.0000,3045.0000,12251.0000,11333.7070,,,,,,,,,0.6270,1605.6270,1,0.0948,4.1218
RA Ball Zoo,22920,Synthesized,26567.4654,4.1944,4.1905,,4.1708,,,4.1905,,,6361,4078708464288,4.1905,4.1922,11.8330,31.0506,,,28,0,61.3496,,61.3496,240.0638,0.2000,4090,100.0000,278.3530,47.0000,3045.0000,12251.0000,11333.7070,,,,,,,,,0.8778,1605.8778,1,0.0870,4.1346
RA Ball Zoo,22920,Synthesized,26571.6642,4.1988,1.6236,,4.1708,,,1.6236,,,6362,4078708506276,1.6236,4.1967,11.8330,18.4158,,,28,0,61.3496,,61.3496,240.0638,0.2000,4090,100.0000,278.3530,47.0000,3045.0000,12251.0000,11333.7070,,,,,,,,,0.1252,1606.1252,1,0.0888,6.7437
RA Ball Zoo,22920,Synthesized,26575.8367,4.1725,4.1680,,4.1708,,,4.1680,,,6363,4078708548001,4.1680,4.1699,11.8330,22.5882,,,28,0,61.3496,,61.3496,240.0638,0.2000,4090,100.0000,278.3530,47.0000,3045.0000,12251.0000,11333.7070,,,,,,,,,0.3762,1606.3762,1,0.0921,1.6031
RA Ball Zoo,22920,Synthesized,26579.9514,4.1147,4.1103,,4.1708,,,4.1103,,,6364,4078708589148,4.1103,4.1121,11.8330,26.7029,,,28,0,61.3496,,61.3496,240.0638,0.2000,4090,100.0000,278.3530,47.0000,3045.0000,12251.0000,11333.7070,,,,,,,,,0.6250,1606.6250,1,0.0937,4.1468
RA Ball Zoo,22920,Synthesized,26584.1501,4.1987,4.1946,,4.1708,,,4.1946,,,6365,4078708631135,4.1946,4.1964,11.8330,30.9015,,,28,0,61.3496,,61.3496,240.0638,0.2000,4090,100.0000,278.3530,47.0000,3045.0000,12251.0000,11333.7070,,,,,,,,,0.8750,1606.8750,1,0.0872,4.0887
RA Ball Zoo,22920,Synthesized,26588.3363,4.1862,1.4667,,4.1708,,,1.4667,,,6366,4078708672997,1.4667,4.1838,11.8330,17.4329,,,28,0,61.3496,,61.3496,240.0638,0.2000,4090,100.0000,278.3530,47.0000,3045.0000,12251.0000,11333.7070,,,,,,,,,0.1248,1607.1248,1,0.0883,6.8914
RA Ball Zoo,22920,Synthesized,26592.5134,4.1771,4.1740,,4.1708,,,4.1740,,,6367,4078708714768,4.1740,4.1753,11.8330,21.6100,,,28,0,61.3496,,61.3496,240.0638,0.2000,4090,100.0000,278.3530,47.0000,3045.0000,12251.0000,11333.7070,,,,,,,,,0.3750,1607.3750,1,0.0914,1.4468
RA Ball Zoo,22920,Synthesized,26596.7096,4.1962,4.1928,,4.1709,,,4.1928,,,6368,4078708756730,4.1928,4.1943,11.8330,25.8062,,,28,0,61.3496,,61.3496,240.0638,0.2000,4090,100.0000,278.3530,47.0000,3045.0000,12251.0000,11333.7070,,,,,,,,,0.6262,1607.6262,1,0.0940,4.1610
RA Ball Zoo,22920,Synthesized,26600.8604,4.1508,4.1473,,4.1710,,,4.1473,,,6369,4078708798238,4.1473,4.1488,11.8330,29.9569,,,28,0,61.3496,,61.3496,240.0638,0.2000,4090,100.0000,278.3530,47.0000,3045.0000,12251.0000,11333.7070,,,,,,,,,0.8767,1607.8767,1,0.0870,4.1757
RA Ball Zoo,22920,Synthesized,26605.0002,4.1398,1.1187,,4.1708,,,1.1187,,,6370,4078708839636,1.1187,4.1377,11.8330,18.0766,,,28,0,61.3496,,61.3496,240.0638,0.2000,4090,100.0000,278.3530,47.0000,3045.0000,12251.0000,11333.7070,,,,,,,,,0.1259,1608.1259,1,0.0836,7.1472
RA Ball Zoo,22920,Synthesized,26609.1680,4.1678,4.1642,,4.1709,,,4.1642,,,6371,4078708881314,4.1642,4.1656,11.8330,22.2444,,,28,0,61.3496,,61.3496,240.0638,0.2000,4090,100.0000,278.3530,47.0000,3045.0000,12251.0000,11333.7070,,,,,,,,,0.3757,1608.3757,1,0.0835,1.1017
RA Ball Zoo,22920,Synthesized,26613.3292,4.1612,4.1576,,4.1709,,,4.1576,,,6372,4078708922926,4.1576,4.1591,11.8330,26.4057,,,28,0,61.3496,,61.3496,240.0638,0.2000,4090,100.0000,278.3530,47.0000,3045.0000,12251.0000,11333.7070,,,,,,,,,0.6262,1608.6262,1,0.0837,4.1441
RA Ball Zoo,22920,Synthesized,26617.4911,4.1619,4.1581,,4.1710,,,4.1581,,,6373,4078708964545,4.1581,4.1597,11.8330,30.5676,,,28,0,61.3496,,61.3496,240.0638,0.2000,4090,100.0000,278.3530,47.0000,3045.0000,12251.0000,11333.7070,,,,,,,,,0.8592,1608.8592,1,0.0809,4.1391
RA Ball Zoo,22920,Synthesized,26621.6813,4.1902,4.1871,,4.1710,,,4.1871,,,6374,4078709006447,4.1871,4.1884,11.8330,34.7577,,,28,0,61.3496,,61.3496,240.0638,0.2000,4090,100.0000,278.3530,47.0000,3045.0000,12251.0000,11333.7070,,,,,,,,,1.0000,1609.0000,1,0.0819,4.1387
RA Ball Zoo,22920,Synthesized,26626.0433,4.3620,0.1911,,4.1709,,,0.1911,,,6375,4078709050067,0.1911,4.3597,11.8330,15.6794,,,28,0,61.3496,,61.3496,240.0638,0.2000,4090,100.0000,278.3530,47.0000,3045.0000,12251.0000,11333.7070,,,,,,,,,0.1257,1609.1257,1,0.0818,8.3372
RA Ball Zoo,22920,Synthesized,26629.9715,3.9282,3.9246,,4.1710,,,3.9246,,,6376,4078709089349,3.9246,3.9261,11.8330,19.6076,,,28,0,61.3496,,61.3496,240.0638,0.2000,4090,100.0000,278.3530,47.0000,3045.0000,12251.0000,11333.7070,,,,,,,,,0.3774,1609.3774,0,,
RA Ball Zoo,22920,Synthesized,26634.1928,4.2213,4.2179,,4.1710,,,4.2179,,,6377,4078709131562,4.2179,4.2194,11.8330,23.8289,,,28,0,61.3496,,61.3496,240.0638,0.2000,4090,100.0000,278.3530,47.0000,3045.0000,12251.0000,11333.7070,,,,,,,,,0.6290,1609.6290,1,0.0863,4.1026
RA Ball Zoo,22920,Synthesized,26638.3695,4.1767,2.7554,,4.1708,,,2.7554,,,6378,4078709173329,2.7554,4.1749,11.8330,19.3113,,,28,0,61.3496,,61.3496,240.0638,0.2000,4090,100.0000,278.3530,47.0000,3045.0000,12251.0000,11333.7070,,,,,,,,,0.1258,1610.1258,1,0.0788,5.6192
RA Ball Zoo,22920,Synthesized,26642.5371,4.1676,4.1641,,4.1709,,,4.1641,,,6379,4078709215005,4.1641,4.1657,11.8330,23.4789,,,28,0,61.3496,,61.3496,240.0638,0.2000,4090,100.0000,278.3530,47.0000,3045.0000,12251.0000,11333.7070,,,,,,,,,0.3774,1610.3774,1,0.0806,2.7365
RA Ball Zoo,22920,Synthesized,26646.7011,4.1640,4.1603,,4.1709,,,4.1603,,,6380,4078709256645,4.1603,4.1619,11.8330,27.6429,,,28,0,61.3496,,61.3496,240.0638,0.2000,4090,100.0000,278.3530,47.0000,3045.0000,12251.0000,11333.7070,,,,,,,,,0.6268,1610.6268,1,0.0851,4.1473
RA Ball Zoo,22920,Synthesized,26650.8908,4.1897,4.1862,,4.1711,,,4.1862,,,6381,4078709298542,4.1862,4.1876,11.8330,31.8325,,,28,0,61.3496,,61.3496,240.0638,0.2000,4090,100.0000,278.3530,47.0000,3045.0000,12251.0000,11333.7070,,,,,,,,,0.8776,1610.8776,1,0.0873,4.1406
RA Ball Zoo,22920,Synthesized,26655.0291,4.1383,0.3468,,4.1709,,,0.3468,,,6382,4078709339925,0.3468,4.1362,11.8330,18.2586,,,28,0,61.3496,,61.3496,240.0638,0.2000,4090,100.0000,278.3530,47.0000,3045.0000,12251.0000,11333.7070,,,,,,,,,0.1253,1611.1253,1,0.0836,7.9581
RA Ball Zoo,22920,Synthesized,26659.1524,4.1233,4.1196,,4.1708,,,4.1196,,,6383,4078709381158,4.1196,4.1211,11.8330,22.3819,,,28,0,61.3496,,61.3496,240.0638,0.2000,4090,100.0000,278.3530,47.0000,3045.0000,12251.0000,11333.7070,,,,,,,,,0.3761,1611.3761,0,,
RA Ball Zoo,22920,Synthesized,26663.3761,4.2237,4.2201,,4.1710,,,4.2201,,,6384,4078709423395,4.2201,4.2215,11.8330,26.6057,,,28,0,61.3496,,61.3496,240.0638,0.2000,4090,100.0000,278.3530,47.0000,3045.0000,12251.0000,11333.7070,,,,,,,,,0.6245,1611.6245,1,0.0844,4.4429
RA Ball Zoo,22920,Synthesized,26667.5630,4.1869,4.1834,,4.1710,,,4.1834,,,6385,4078709465264,4.1834,4.1849,11.8330,30.7924,,,28,0,61.3496,,61.3496,240.0638,0.2000,4090,100.0000,278.3530,47.0000,3045.0000,12251.0000,11333.7070,,,,,,,,,0.8743,1611.8743,1,0.0980,4.2002
RA Ball Zoo,22920,Synthesized,26671.7260,4.1630,1.4407,,4.1709,,,1.4407,,,6386,4078709506894,1.4407,4.1611,11.8330,17.0916,,,28,0,61.3496,,61.3496,240.0638,0.2000,4090,100.0000,278.3530,47.0000,3045.0000,12251.0000,11333.7070,,,,,,,,,0.1248,1612.1248,1,0.0890,6.8854
RA Ball Zoo,22920,Synthesized,26675.9069,4.1809,4.1772,,4.1709,,,4.1772,,,6387,4078709548703,4.1772,4.1788,11.8330,21.2725,,,28,0,61.3496,,61.3496,240.0638,0.2000,4090,100.0000,278.3530,47.0000,3045.0000,12251.0000,11333.7070,,,,,,,,,0.3747,1612.3747,1,0.0878,1.4269
RA Ball Zoo,22920,Synthesized,26680.0498,4.1429,4.1390,,4.1709,,,4.1390,,,6388,4078709590132,4.1390,4.1406,11.8330,25.4154,,,28,0,61.3496,,61.3496,240.0638,0.2000,4090,100.0000,278.3530,47.0000,3045.0000,12251.0000,11333.7070,,,,,,,,,0.6265,1612.6265,1,0.0931,4.1531
RA Ball Zoo,22920,Synthesized,26684.2875,4.2377,4.2340,,4.1710,,,4.2340,,,6389,4078709632509,4.2340,4.2355,11.8330,29.6531,,,28,0,61.3496,,61.3496,240.0638,0.2000,4090,100.0000,278.3530,47.0000,3045.0000,12251.0000,11333.7070,,,,,,,,,0.8771,1612.8771,1,0.0915,4.1238
RA Ball Zoo,22920,Synthesized,26688.4436,4.1561,1.4089,,4.1709,,,1.4089,,,6390,4078709674070,1.4089,4.1539,11.8330,18.2097,,,28,0,61.3496,,61.3496,240.0638,0.2000,4090,100.0000,278.3530,47.0000,3045.0000,12251.0000,11333.7070,,,,,,,,,0.1253,1613.1253,1,0.0876,6.9584
RA Ball Zoo,22920,Synthesized,26692.5626,4.1190,4.1154,,4.1709,,,4.1154,,,6391,4078709715260,4.1154,4.1169,11.8330,22.3287,,,28,0,61.3496,,61.3496,240.0638,0.2000,4090,100.0000,278.3530,47.0000,3045.0000,12251.0000,11333.7070,,,,,,,,,0.3759,1613.3759,1,0.0862,1.3925
RA Ball Zoo,22920,Synthesized,26696.7441,4.1815,4.1778,,4.1710,,,4.1778,,,6392,4078709757075,4.1778,4.1794,11.8330,26.5103,,,28,0,61.3496,,61.3496,240.0638,0.2000,4090,100.0000,278.3530,47.0000,3045.0000,12251.0000,11333.7070,,,,,,,,,0.6263,1613.6263,1,0.0946,4.0966
RA Ball Zoo,22920,Synthesized,26700.9605,4.2164,4.2130,,4.1709,,,4.2130,,,6393,4078709799239,4.2130,4.2144,11.8330,30.7265,,,28,0,61.3496,,61.3496,240.0638,0.2000,4090,100.0000,278.3530,47.0000,3045.0000,12251.0000,11333.7070,,,,,,,,,0.8768,1613.8768,1,0.0849,4.1592
RA Ball Zoo,22920,Synthesized,26705.1151,4.1546,1.2778,,4.1710,,,1.2778,,,6394,4078709840785,1.2778,3.7105,12.2222,18.1333,,,28,0,58.6722,,61.3391,240.0227,0.2000,4090,100.0000,278.3530,47.0000,3045.0000,12251.0000,11333.7070,,,,,,,,,0.1253,1614.1253,1,0.0883,7.0699
RA Ball Zoo,22920,Synthesized,26709.3044,4.1893,4.1856,,4.1709,,,4.1856,,,6395,4078709882678,4.1856,4.1872,12.2222,22.3226,,,28,0,58.6722,,61.3391,240.0227,0.2000,4090,100.0000,278.3530,47.0000,3045.0000,12251.0000,11333.7070,,,,,,,,,0.3758,1614.3758,1,0.0877,1.2599
RA Ball Zoo,22920,Synthesized,26713.4523,4.1479,4.1439,,4.1709,,,4.1439,,,6396,4078709924157,4.1439,4.1457,12.2222,26.4704,,,28,0,58.6722,,61.3391,240.0227,0.2000,4090,100.0000,278.3530,47.0000,3045.0000,12251.0000,11333.7070,,,,,,,,,0.6260,1614.6260,1,0.0931,4.1667
RA Ball Zoo,22920,Synthesized,26717.6270,4.1747,4.1709,,4.1709,,,4.1709,,,6397,4078709965904,4.1709,4.1725,12.2222,30.6452,,,28,0,58.6722,,61.3391,240.0227,0.2000,4090,100.0000,278.3530,47.0000,3045.0000,12251.0000,11333.7070,,,,,,,,,0.8764,1614.8764,1,0.0920,4.1331
RA Ball Zoo,22920,Synthesized,26721.7868,4.1598,1.4316,,4.1709,,,1.4316,,,6398,4078710007502,1.4316,4.1577,12.2222,17.9911,,,28,0,58.6722,,61.3391,240.0227,0.2000,4090,100.0000,278.3530,47.0000,3045.0000,12251.0000,11333.7070,,,,,,,,,0.1252,1615.1252,1,0.0893,6.8759
RA Ball Zoo,22920,Synthesized,26725.9616,4.1748,4.1710,,4.1711,,,4.1710,,,6399,4078710049250,4.1710,4.1727,12.2222,22.1659,,,28,0,58.6722,,61.3391,240.0227,0.2000,4090,100.0000,278.3530,47.0000,3045.0000,12251.0000,11333.7070,,,,,,,,,0.3756,1615.3756,1,0.0856,1.4146
RA Ball Zoo,22920,Synthesized,26730.1304,4.1688,4.1648,,4.1710,,,4.1648,,,6400,4078710090938,4.1648,4.1666,12.2222,26.3347,,,28,0,58.6722,,61.3391,240.0227,0.2000,4090,100.0000,278.3530,47.0000,3045.0000,12251.0000,11333.7070,,,,,,,,,0.6262,1615.6262,1,0.0901,4.1530
RA Ball Zoo,22920,Synthesized,26734.3088,4.1784,4.1748,,4.1710,,,4.1748,,,6401,4078710132722,4.1748,4.1765,12.2222,30.5130,,,28,0,58.6722,,61.3391,240.0227,0.2000,4090,100.0000,278.3530,47.0000,3045.0000,12251.0000,11333.7070,,,,,,,,,0.8767,1615.8767,1,0.0917,4.1457
RA Ball Zoo,22920,Synthesized,26738.4786,4.1698,1.3973,,4.1710,,,1.3973,,,6402,4078710174420,1.3973,4.1677,12.2222,18.1763,,,28,0,58.6722,,61.3391,240.0227,0.2000,4090,100.0000,278.3530,47.0000,3045.0000,12251.0000,11333.7070,,,,,,,,,0.1253,1616.1253,1,0.0889,6.9268
RA Ball Zoo,22920,Synthesized,26742.6413,4.1627,4.1591,,4.1710,,,4.1591,,,6403,4078710216047,4.1591,4.1606,12.2222,22.3390,,,28,0,58.6722,,61.3391,240.0227,0.2000,4090,100.0000,278.3530,47.0000,3045.0000,12251.0000,11333.7070,,,,,,,,,0.3757,1616.3757,1,0.0916,1.3805
RA Ball Zoo,22920,Synthesized,26746.8194,4.1781,4.1745,,4.1710,,,4.1745,,,6404,4078710257828,4.1745,4.1762,12.2222,26.5171,,,28,0,58.6722,,61.3391,240.0227,0.2000,4090,100.0000,278.3530,47.0000,3045.0000,12251.0000,11333.7070,,,,,,,,,0.6260,1616.6260,1,0.0940,4.1400
RA Ball Zoo,22920,Synthesized,26750.9969,4.1775,4.1740,,4.1710,,,4.1740,,,6405,4078710299603,4.1740,4.1756,12.2222,30.6946,,,28,0,58.6722,,61.3391,240.0227,0.2000,4090,100.0000,278.3530,47.0000,3045.0000,12251.0000,11333.7070,,,,,,,,,0.8765,1616.8765,1,0.0916,4.1577
RA Ball Zoo,22920,Synthesized,26755.1626,4.1657,1.7261,,4.1709,,,1.7261,,,6406,4078710341260,1.7261,4.1634,12.2222,18.1302,,,28,0,58.6722,,61.3391,240.0227,0.2000,4090,100.0000,278.3530,47.0000,3045.0000,12251.0000,11333.7070,,,,,,,,,0.1249,1617.1249,1,0.0878,6.5927
RA Ball Zoo,22920,Synthesized,26759.3290,4.1664,4.1627,,4.1710,,,4.1627,,,6407,4078710382924,4.1627,4.1642,12.2222,22.2968,,,28,0,58.6722,,61.3391,240.0227,0.2000,4090,100.0000,278.3530,47.0000,3045.0000,12251.0000,11333.7070,,,,,,,,,0.3756,1617.3756,1,0.0865,1.7098
RA Ball Zoo,22920,Synthesized,26763.4970,4.1680,3.1627,,4.1710,,,3.1627,,,6408,4078710424604,3.1627,4.1659,12.2222,26.4646,,,28,0,58.6722,,61.3391,240.0227,0.2000,4090,100.0000,278.3530,47.0000,3045.0000,12251.0000,11333.7070,,,,,,,,,0.6266,1617.6266,1,0.0924,5.1450
RA Ball Zoo,22920,Synthesized,26767.6861,4.1891,4.1854,,4.1710,,,4.1854,,,6409,4078710466495,4.1854,4.1870,12.2222,30.6538,,,28,0,58.6722,,61.3391,240.0227,0.2000,4090,100.0000,278.3530,47.0000,3045.0000,12251.0000,11333.7070,,,,,,,,,0.8772,1617.8772,1,0.0911,3.1453
RA Ball Zoo,22920,Synthesized,26771.8438,4.1577,1.5464,,4.1709,,,1.5464,,,6410,4078710508072,1.5464,4.1557,12.2222,18.4590,,,28,0,58.6722,,61.3391,240.0227,0.2000,4090,100.0000,278.3530,47.0000,3045.0000,12251.0000,11333.7070,,,,,,,,,0.1254,1618.1254,1,0.0884,6.7736
RA Ball Zoo,22920,Synthesized,26775.9907,4.1469,4.1426,,4.1710,,,4.1426,,,6411,4078710549541,4.1426,4.1441,12.2222,22.6061,,,28,0,58.6722,,61.3391,240.0227,0.2000,4090,100.0000,278.3530,47.0000,3045.0000,12251.0000,11333.7070,,,,,,,,,0.3759,1618.3759,1,0.0863,1.5249
RA Ball Zoo,22920,Synthesized,26780.1780,4.1873,4.1838,,4.1709,,,4.1838,,,6412,4078710591414,4.1838,4.1854,12.2222,26.7933,,,28,0,58.6722,,61.3391,240.0227,0.2000,4090,100.0000,278.3530,47.0000,3045.0000,12251.0000,11333.7070,,,,,,,,,0.6250,1618.6250,1,0.0920,4.1211
RA Ball Zoo,22920,Synthesized,26784.3617,4.1837,4.1798,,4.1710,,,4.1798,,,6413,4078710633251,4.1798,4.1814,12.2222,30.9769,,,28,0,58.6722,,61.3391,240.0227,0.2000,4090,100.0000,278.3530,47.0000,3045.0000,12251.0000,11333.7070,,,,,,,,,0.8750,1618.8750,1,0.0913,4.1659
RA Ball Zoo,22920,Synthesized,26788.5286,4.1669,1.8153,,4.1709,,,1.8153,,,6414,4078710674920,1.8153,4.1648,12.2222,17.6874,,,28,0,58.6722,,61.3391,240.0227,0.2000,4090,100.0000,278.3530,47.0000,3045.0000,12251.0000,11333.7070,,,,,,,,,0.1252,1619.1252,1,0.0842,6.5097
RA Ball Zoo,22920,Synthesized,26792.7050,4.1764,4.1725,,4.1709,,,4.1725,,,6415,4078710716684,4.1725,4.1742,12.2222,21.8638,,,28,0,58.6722,,61.3391,240.0227,0.2000,4090,100.0000,278.3530,47.0000,3045.0000,12251.0000,11333.7070,,,,,,,,,0.3750,1619.3750,1,0.0908,1.7785
RA Ball Zoo,22920,Synthesized,26796.8457,4.1407,4.1368,,4.1709,,,4.1368,,,6416,4078710758091,4.1368,4.1385,12.2222,26.0046,,,28,0,58.6722,,61.3391,240.0227,0.2000,4090,100.0000,278.3530,47.0000,3045.0000,12251.0000,11333.7070,,,,,,,,,0.6263,1619.6263,1,0.0866,4.1525
RA Ball Zoo,22920,Synthesized,26801.0411,4.1954,4.1916,,4.1710,,,4.1916,,,6417,4078710800045,4.1916,4.1931,12.2222,30.1999,,,28,0,58.6722,,61.3391,240.0227,0.2000,4090,100.0000,278.3530,47.0000,3045.0000,12251.0000,11333.7070,,,,,,,,,0.8768,1619.8768,1,0.0917,4.1179
RA Ball Zoo,22920,Synthesized,26805.2284,4.1873,1.6457,,4.1710,,,1.6457,,,6418,4078710841918,1.6457,4.1851,12.2222,18.3857,,,28,0,58.6722,,61.3391,240.0227,0.2000,4090,100.0000,278.3530,47.0000,3045.0000,12251.0000,11333.7070,,,,,,,,,0.1255,1620.1255,1,0.0933,6.7103
RA Ball Zoo,22920,Synthesized,26809.4832,4.2548,4.2513,,4.1709,,,4.2513,,,6419,4078710884466,4.2513,4.2528,12.2222,22.6405,,,28,0,58.6722,,61.3391,240.0227,0.2000,4090,100.0000,278.3530,47.0000,3045.0000,12251.0000,11333.7070,,,,,,,,,0.3758,1620.3758,1,0.0880,1.6292
RA Ball Zoo,22920,Synthesized,26813.5950,4.1118,4.1079,,4.1710,,,4.1079,,,6420,4078710925584,4.1079,4.1095,12.2222,26.7522,,,28,0,58.6722,,61.3391,240.0227,0.2000,4090,100.0000,278.3530,47.0000,3045.0000,12251.0000,11333.7070,,,,,,,,,0.6261,1620.6261,1,0.0887,4.2329
RA Ball Zoo,22920,Synthesized,26817.7386,4.1436,4.1400,,4.1710,,,4.1400,,,6421,4078710967020,4.1400,4.1416,12.2222,30.8958,,,28,0,58.6722,,61.3391,240.0227,0.2000,4090,100.0000,278.3530,47.0000,3045.0000,12251.0000,11333.7070,,,,,,,,,0.8766,1620.8766,1,0.0879,4.0886
RA Ball Zoo,22920,Synthesized,26821.9111,4.1725,1.4858,,4.1709,,,1.4858,,,6422,4078711008745,1.4858,4.1702,12.2222,18.3667,,,28,0,58.6722,,61.3391,240.0227,0.2000,4090,100.0000,278.3530,47.0000,3045.0000,12251.0000,11333.7070,,,,,,,,,0.1253,1621.1253,1,0.0933,6.8059
RA Ball Zoo,22920,Synthesized,26826.0766,4.1655,4.1621,,4.1709,,,4.1621,,,6423,4078711050400,4.1621,4.1635,12.2222,22.5322,,,28,0,58.6722,,61.3391,240.0227,0.2000,4090,100.0000,278.3530,47.0000,3045.0000,12251.0000,11333.7070,,,,,,,,,0.3757,1621.3757,1,0.0865,1.4677
RA Ball Zoo,22920,Synthesized,26830.2284,4.1518,4.1480,,4.1709,,,4.1480,,,6424,4078711091918,4.1480,4.1497,12.2222,26.6840,,,28,0,58.6722,,61.3391,240.0227,0.2000,4090,100.0000,278.3530,47.0000,3045.0000,12251.0000,11333.7070,,,,,,,,,0.6258,1621.6258,1,0.0896,4.1460
RA Ball Zoo,22920,Synthesized,26834.4132,4.1848,4.1812,,4.1710,,,4.1812,,,6425,4078711133766,4.1812,4.1828,12.2222,30.8689,,,28,0,58.6722,,61.3391,240.0227,0.2000,4090,100.0000,278.3530,47.0000,3045.0000,12251.0000,11333.7070,,,,,,,,,0.8761,1621.8761,1,0.0912,4.1295
RA Ball Zoo,22920,Synthesized,26838.5998,4.1866,1.4197,,4.1709,,,1.4197,,,6426,4078711175632,1.4197,4.1844,12.2222,18.2350,,,28,0,58.6722,,61.3391,240.0227,0.2000,4090,100.0000,278.3530,47.0000,3045.0000,12251.0000,11333.7070,,,,,,,,,0.1251,1622.1251,1,0.0934,6.9255
RA Ball Zoo,22920,Synthesized,26842.7445,4.1447,4.1412,,4.1709,,,4.1412,,,6427,4078711217079,4.1412,4.1427,12.2222,22.3797,,,28,0,58.6722,,61.3391,240.0227,0.2000,4090,100.0000,278.3530,47.0000,3045.0000,12251.0000,11333.7070,,,,,,,,,0.3755,1622.3755,1,0.0881,1.4033
RA Ball Zoo,22920,Synthesized,26846.8963,4.1518,4.1481,,4.1709,,,4.1481,,,6428,4078711258597,4.1481,4.1497,12.2222,26.5315,,,28,0,58.6722,,61.3391,240.0227,0.2000,4090,100.0000,278.3530,47.0000,3045.0000,12251.0000,11333.7070,,,,,,,,,0.6255,1622.6255,1,0.0843,4.1250
RA Ball Zoo,22920,Synthesized,26851.1441,4.2478,4.2441,,4.1711,,,4.2441,,,6429,4078711301075,4.2441,4.2456,12.2222,30.7794,,,28,0,58.6722,,61.3391,240.0227,0.2000,4090,100.0000,278.3530,47.0000,3045.0000,12251.0000,11333.7070,,,,,,,,,0.8758,1622.8758,1,0.0911,4.1300
RA Ball Zoo,22920,Synthesized,26855.2887,4.1446,1.8095,,4.1710,,,1.8095,,,6430,4078711342521,1.8095,4.1427,12.2222,18.1465,,,28,0,58.6722,,61.3391,240.0227,0.2000,4090,100.0000,278.3530,47.0000,3045.0000,12251.0000,11333.7070,,,,,,,,,0.1254,1623.1254,1,0.0922,6.5568
